participant_id,experiment_id,brake_light_type,total_seconds,per_km,low_cnt,low_zero_cnt,low_nonzero_brake_mean,low_react_nonzero_mean,high_cnt,high_zero_cnt,high_nonzero_brake_mean,high_react_nonzero_mean,brake_count,brake_min_dur,brake_max_dur,brake_avg_dur,brake_std_dur,brake_min_max,brake_max_max,brake_avg_max,brake_std_max,accel_count,accel_min_dur,accel_max_dur,accel_avg_dur,accel_std_dur,accel_min_max,accel_max_max,accel_avg_max,accel_std_max
15,60,D면적변화제동등,255.038,42.506,21,19,0.5627884757246375,1.0969999999942956,8,0,0.44492462305046726,1.0946249999997235,8,1.07,1.47,1.225,0.1388730149658827,0.47,0.84,0.64125,0.13238876732670984,57,0.07,10.26,3.053157894736842,1.9965319555729781,0.02,1.0,0.9110526315789473,0.21259186426549748
16,61,A기본제동등,249.991,41.665,23,18,0.3881822001845996,1.6779999999980646,9,0,0.3756002675124154,1.5074444444439399,12,0.29,1.87,0.985,0.4594759861169916,0.14,0.93,0.49333333333333335,0.24581343011365842,47,0.12,9.97,3.5776595744680852,2.218129071366969,0.04,1.0,0.9234042553191489,0.2079744611803039
16,62,B밝기변화제동등,269.145,44.857,22,16,0.10352349673732635,1.4011666666665406,10,2,0.12928084532640044,1.7116250000008222,11,0.29,1.24,0.8463636363636363,0.29217367188960497,0.03,0.34,0.1890909090909091,0.10358132509816097,39,0.7,14.47,5.062307692307693,3.0841739161304234,0.4,1.0,0.9043589743589744,0.15631942452277292
16,63,C점멸주파수변화제동등,280.342,46.724,28,19,0.2141012466491255,0.9601250000014261,9,0,0.169677687765161,1.1097777777783147,11,0.54,1.54,1.1154545454545455,0.3046428609491329,0.11,0.7,0.29,0.18477012745571184,38,0.08,19.28,5.6049999999999995,5.349142770423909,0.01,1.0,0.77,0.36985022534694934
16,64,D면적변화제동등,250.664,41.777,24,20,0.349059316652451,0.8716666666635623,8,0,0.29293321478937867,1.4092499999997017,8,0.7,1.41,1.0474999999999999,0.23535687188365065,0.33,0.57,0.43374999999999997,0.08749489781042744,44,0.14,19.57,4.088409090909091,3.6220910979399594,0.04,1.0,0.8604545454545455,0.29378013092735794
17,65,A기본제동등,307.394,51.232,21,17,0.19009868043705203,1.453750000002401,10,0,0.42428738470896443,1.7203000000008615,14,0.12,2.03,1.1592857142857143,0.5011749930177818,0.02,0.88,0.4942857142857143,0.23640624375830704,28,0.7,30.01,8.337857142857143,6.139968245268867,0.13,1.0,0.8575,0.18132485682802482
17,66,B밝기변화제동등,301.352,50.225,25,15,0.4027662632977501,1.41620000000039,10,0,0.4568290714266611,1.3778999999987718,15,0.54,1.69,1.208,0.38480421738110626,0.25,0.83,0.5753333333333334,0.16732631364521014,30,1.88,20.73,7.767,5.37395645042221,0.61,1.0,0.8896666666666667,0.11792701814764674
17,67,C점멸주파수변화제동등,325.936,54.323,23,12,0.29646720269227916,1.7163000000007742,10,0,0.40658810813080803,1.4861999999986437,22,0.2,2.24,1.1272727272727272,0.5012477936603319,0.01,0.79,0.46545454545454545,0.20268970591304553,36,0.11,18.4,6.541666666666667,4.462060702667066,0.06,1.0,0.8575,0.17780205687384898
17,68,D면적변화제동등,304.853,50.809,21,17,0.2716099543003969,1.8080000000009022,10,0,0.44028239090237653,1.534499999999389,13,0.5,1.76,1.2461538461538462,0.392078615873961,0.11,0.78,0.5423076923076923,0.19240382212739635,31,0.36,25.15,7.894193548387097,6.896019032356541,0.08,1.0,0.8219354838709677,0.24526746427575358
18,69,A기본제동등,298.644,49.774,24,17,0.10523396812379737,1.869399999997404,10,0,0.13929124644963364,1.499799999998504,18,0.31,1.35,0.7827777777777778,0.28719342847543905,0.03,0.52,0.18222222222222223,0.11815023116432319,65,0.68,10.36,3.12,2.439872563270467,0.39,1.0,0.8873846153846153,0.14092636511531612
18,70,B밝기변화제동등,290.795,48.466,24,21,0.14162473975318965,1.0286666666676563,10,1,0.12364047406606692,1.3175555555571918,13,0.15,1.45,0.7638461538461538,0.4159234397005147,0.02,0.51,0.19153846153846155,0.12811753417898178,51,0.11,12.42,4.012156862745098,3.3608905449154336,0.01,1.0,0.850392156862745,0.2213681168037866
18,71,C점멸주파수변화제동등,294.223,49.037,23,17,0.07403371282679205,1.715499999999641,10,0,0.10731399653554756,1.3316999999980907,17,0.4,1.58,0.8429411764705882,0.3778188174555754,0.06,0.62,0.1623529411764706,0.13012154951067414,67,0.08,10.47,2.8128358208955224,2.1523312280086118,0.01,1.0,0.851044776119403,0.23489607197947884
18,72,D면적변화제동등,295.341,49.224,25,17,0.07477689411687868,1.4087142857138784,10,1,0.10916151032833622,1.5275555555547018,15,0.43,1.34,0.754,0.24913564865063256,0.06,0.43,0.15533333333333332,0.10356962231594101,78,0.13,8.42,2.4764102564102566,1.748043785566333,0.01,1.0,0.848974358974359,0.22663884963785041
19,73,A기본제동등,298.158,49.693,26,14,0.08423586532750461,1.4378181818174198,10,0,0.0988847938703226,1.6982999999992898,17,0.13,1.72,0.9705882352941176,0.38836951779579865,0.02,0.5,0.11470588235294117,0.1170532809802241,37,0.83,15.0,5.3916216216216215,3.892254783194093,0.54,1.0,0.9459459459459459,0.10073230364186553
19,74,B밝기변화제동등,294.33,49.055,26,22,0.11660621493548579,1.0417500000003201,10,0,0.1022137240310573,1.7799000000006344,11,0.07,1.75,1.079090909090909,0.46274084638066143,0.01,0.25,0.13272727272727272,0.07616966707172995,28,0.43,30.91,8.148571428571428,6.691307636299341,0.01,1.0,0.8803571428571428,0.1957792056233178
19,75,C점멸주파수변화제동등,275.534,45.922,24,19,0.10558470295931213,1.1869999999980791,9,0,0.10291293776833814,1.5073333333332104,10,0.17,1.74,1.164,0.4381324000801584,0.02,0.25,0.137,0.07888810641239485,33,0.19,19.32,6.235151515151515,4.640773858698111,0.06,1.0,0.9151515151515152,0.19623202484751967
19,76,D면적변화제동등,310.092,51.682,24,20,0.06791686468548755,1.2327499999992142,10,0,0.0693102632714809,1.5525999999990745,10,0.63,1.8,1.079,0.39761650982936925,0.04,0.2,0.1,0.0565685424949238,20,0.28,40.28,11.8055,10.57905153195642,0.01,1.0,0.78,0.2652704677355389
20,77,A기본제동등,246.529,41.088,25,9,0.43665418659921434,0.8684375000002547,9,1,0.5259926965254611,1.086749999998574,25,0.39,1.73,1.0424,0.38071511658981966,0.21,1.0,0.5948,0.16132575739788113,40,0.43,13.51,4.99375,3.328750968880146,0.12,1.0,0.91775,0.20281970647186465
20,78,B밝기변화제동등,246.014,41.002,29,19,0.3139984188765184,0.7603333333330132,8,0,0.3786407770246898,1.0868749999999636,20,0.04,1.56,0.918,0.4061837800280739,0.01,0.96,0.4495,0.2451095351277186,47,0.55,9.39,3.911063829787234,2.1305084451763205,0.14,1.0,0.911063829787234,0.17934947718803804
20,79,C점멸주파수변화제동등,239.716,39.953,27,16,0.22617207115410365,1.4065714285721438,8,1,0.30961903942918134,1.1215714285707301,15,0.39,1.9,1.05,0.4702886651530404,0.08,0.55,0.3433333333333333,0.17658129114080118,42,0.04,11.04,4.156666666666666,2.2526771787241766,0.01,1.0,0.9419047619047619,0.204929947522087
20,80,D면적변화제동등,245.442,40.907,25,8,0.16350138434880324,0.8370624999997744,9,0,0.3334982868188796,0.8683333333344004,39,0.08,1.6,0.7212820512820513,0.3911533518575109,0.01,1.0,0.30025641025641026,0.2197544943494322,29,0.63,32.18,7.364827586206896,6.735281105963929,0.39,1.0,0.9651724137931035,0.11509687502445098
21,81,A기본제동등,294.69,49.115,27,16,0.19620429888995797,1.4931999999986147,10,0,0.24824368263171995,1.5861111111104644,17,0.14,1.72,1.1594117647058824,0.48513491149673116,0.06,0.54,0.3052941176470588,0.1663624674866158,41,0.12,12.3,5.09780487804878,3.5016392676824393,0.06,1.0,0.7551219512195122,0.2644439633572632
21,82,B밝기변화제동등,270.826,45.138,25,17,0.18368622757806014,1.0847499999999854,9,0,0.20754827106089016,1.3833333333322015,13,0.47,1.8,1.11,0.43231932642434573,0.14,0.4,0.2553846153846154,0.09430583090981037,52,0.04,13.34,3.8759615384615387,2.505562642472634,0.01,1.0,0.8126923076923077,0.2424071715160533
21,83,C점멸주파수변화제동등,290.349,48.392,24,19,0.25886875263841913,1.263200000001234,10,0,0.25174904336150306,1.2417000000008556,15,0.14,2.13,1.2486666666666666,0.6194221577598024,0.03,0.57,0.3,0.15874507866387544,50,0.21,14.32,4.2064,3.0463867925455426,0.12,1.0,0.7876,0.2554912035707704
21,84,D면적변화제동등,281.548,46.925,24,18,0.2798282228779489,1.2472000000008847,9,0,0.30816473819741813,1.2891111111118032,10,0.69,2.04,1.457,0.3852574896524834,0.07,0.57,0.372,0.1373398056727263,47,0.12,21.8,4.575744680851064,4.10597112628873,0.01,1.0,0.7787234042553192,0.22212038472391102
22,85,A기본제동등,253.986,42.331,26,16,0.3954801907138759,1.3798000000002504,9,0,0.3898522701531828,1.916555555555937,12,0.48,1.56,0.9983333333333333,0.37510806523728685,0.29,0.8,0.5158333333333334,0.1297170580591279,42,0.31,11.68,4.61452380952381,2.5076684364612793,0.16,1.0,0.9292857142857143,0.14409334469732707
22,86,B밝기변화제동등,292.157,48.693,28,13,0.3175698627576847,1.3109333333331354,10,0,0.3619567918826922,1.1764999999992143,21,0.26,1.37,0.7995238095238095,0.2901288712016815,0.25,0.66,0.4585714285714286,0.13439812923868077,59,0.13,10.69,3.461864406779661,2.233144894365012,0.02,1.0,0.8305084745762712,0.2656898874745775
22,87,C점멸주파수변화제동등,248.606,41.434,22,14,0.4639467538244102,1.229750000000422,9,0,0.4878380348486629,1.1402222222224938,13,0.35,2.2,1.1623076923076923,0.6081413465929589,0.26,0.86,0.5815384615384616,0.16071953593377886,40,0.08,16.97,4.82825,3.9942631216052082,0.02,1.0,0.8965,0.25123847084148804
22,88,D면적변화제동등,238.418,39.736,23,18,0.33258890195800295,1.8542500000003201,8,0,0.42268975098483447,1.405125000001135,11,0.45,1.74,0.9290909090909091,0.39381352301449846,0.23,0.66,0.5127272727272727,0.11696930444273908,52,0.09,13.23,3.458076923076923,2.6704872423611907,0.05,1.0,0.7717307692307692,0.3346096417738499
23,89,A기본제동등,270.558,45.093,23,15,0.29666772241333045,1.3414285714295278,9,0,0.3627139662401958,1.2574444444455568,14,0.58,1.9,1.115,0.3755150309395597,0.28,0.7,0.48928571428571427,0.1456267243919977,42,0.79,13.78,4.813809523809524,2.630657853716769,0.51,1.0,0.8795238095238095,0.15016986123772624
23,90,B밝기변화제동등,284.257,47.376,25,16,0.34846650863875517,1.070555555554165,10,0,0.4529486452027438,1.3273999999997614,15,0.53,1.62,1.058,0.34834711752175346,0.05,0.77,0.5153333333333333,0.20666973884045275,49,0.71,11.21,4.0528571428571425,2.4579564682882404,0.49,1.0,0.933265306122449,0.12193556623448784
23,91,C점멸주파수변화제동등,275.742,45.957,23,18,0.34176001594121047,1.0197999999974854,9,0,0.3444976293664761,1.5333333333328483,10,0.64,1.19,0.966,0.15707040176656809,0.33,0.61,0.49,0.09079892314584156,48,0.08,11.67,4.255416666666667,3.2220364634235916,0.01,1.0,0.8760416666666667,0.2521628955388259
23,92,D면적변화제동등,308.987,51.498,24,16,0.2047884362833753,1.0410000000001673,10,0,0.2660909583244283,1.680300000000716,17,0.43,1.48,0.9070588235294118,0.2990561131686316,0.04,0.61,0.34941176470588237,0.18369371887177083,46,1.51,17.44,4.711739130434783,3.532797635081124,0.04,1.0,0.8610869565217392,0.20445296401068297
24,93,A기본제동등,254.379,42.396,22,17,0.8712616067642346,0.7980000000006839,8,0,0.7783386275436264,1.7875000000012733,9,1.26,11.84,3.7666666666666666,4.457322626869184,0.66,1.0,0.8988888888888888,0.12464393732192154,39,1.3,15.67,4.285384615384616,2.9092301804626906,0.7,1.0,0.9574358974358974,0.07318750068427161
24,94,B밝기변화제동등,243.517,40.586,21,19,0.25322996897435895,1.8609999999971478,8,1,0.5487007190963433,1.5892857142846748,9,0.43,2.27,1.2122222222222223,0.5625117282727929,0.21,0.97,0.6133333333333333,0.2092844953645635,33,0.16,28.81,5.253333333333333,5.071451756318566,0.04,1.0,0.936060606060606,0.17133555151258367
24,95,C점멸주파수변화제동등,246.736,41.123,20,14,0.4088162374981119,1.389399999997113,8,0,0.5785244335849509,1.6288749999994252,15,0.08,11.5,1.7273333333333334,2.7451007440963062,0.03,1.0,0.606,0.2575655256434758,33,0.93,16.62,5.472424242424243,4.002767816073515,0.46,1.0,0.9615151515151515,0.10779381974750489
24,96,D면적변화제동등,249.879,41.646,19,13,0.5038374958181785,0.96183333333344,10,0,0.5867919418910702,1.317800000000716,14,0.28,10.52,1.822142857142857,2.5462134135324845,0.17,0.81,0.5957142857142858,0.2227007058713654,40,0.04,23.47,4.35975,4.244819157453846,0.02,1.0,0.908,0.24939105323948058
25,97,A기본제동등,285.798,47.633,23,19,0.22511449530948038,1.1722500000014406,10,1,0.2414326402593814,1.8163333333343163,10,0.79,1.73,1.195,0.32789734165843226,0.22,0.52,0.377,0.11470251377658063,49,0.21,12.17,4.09,2.8580857521541696,0.07,1.0,0.826734693877551,0.20936797505729438
25,98,B밝기변화제동등,284.392,47.399,22,17,0.16686496842166296,1.3283999999999652,9,2,0.18252173398843388,1.4665714285708549,9,0.32,1.56,0.7888888888888889,0.34410915580831486,0.11,0.55,0.25,0.14133294025102572,39,0.18,16.95,5.415384615384616,3.5196821373780525,0.04,1.0,0.7761538461538462,0.19309958413397102
25,99,C점멸주파수변화제동등,291.968,48.661,24,17,0.15263600949532677,1.7927142857141527,10,0,0.22986194863137843,1.5942000000002736,16,0.17,1.34,0.743125,0.33173722030145086,0.08,0.88,0.30125,0.2066841390463558,38,0.15,22.79,5.767894736842106,4.32397537176696,0.02,1.0,0.7639473684210526,0.2514986376158276
25,100,D면적변화제동등,294.109,49.018,25,20,0.22760764673162465,1.0723999999987428,10,2,0.17318307324350762,1.7622499999979482,11,0.18,1.23,0.8454545454545455,0.2842662004658182,0.03,0.43,0.2872727272727273,0.13842621927156062,29,0.78,18.63,7.96448275862069,4.712838533658349,0.15,1.0,0.8124137931034483,0.19965425780608467
26,101,A기본제동등,249.172,41.529,24,11,0.46784580620661786,1.2272307692317275,9,0,0.5370497979654214,0.9952222222224615,22,0.23,1.22,0.7263636363636363,0.26447694029546687,0.1,1.0,0.6427272727272727,0.2801391120103048,52,0.08,13.24,3.7525,3.1733923674274913,0.02,1.0,0.8326923076923077,0.2986316203042647
26,102,B밝기변화제동등,281.191,46.865,26,7,0.33881010742539636,1.2028235294124254,10,0,0.48568688294180823,1.0832999999991444,27,0.24,1.82,0.87,0.3660811175346041,0.11,1.0,0.4766666666666667,0.30837040664160315,49,0.14,13.1,4.321020408163266,3.13135570007755,0.02,1.0,0.85,0.2834313555930842
26,103,C점멸주파수변화제동등,267.731,44.622,21,4,0.24074322459123476,1.1898749999995744,9,0,0.3928443874765032,1.4241111111097982,30,0.08,1.52,0.742,0.37561352111096763,0.02,0.92,0.36233333333333334,0.2148244404854463,51,0.43,11.98,3.839607843137255,2.8091742279782603,0.13,1.0,0.8929411764705882,0.21680677219724534
26,104,D면적변화제동등,278.245,46.374,23,10,0.33219670364403436,1.0124615384601594,9,0,0.4395607004308748,0.9807777777774996,29,0.07,1.52,0.716551724137931,0.3343252892241003,0.01,1.0,0.51,0.2675150196050414,53,0.11,13.67,4.007169811320755,3.034754696307994,0.02,1.0,0.8367924528301887,0.2776603735120803
27,105,A기본제동등,281.593,46.932,26,20,0.09398421968074115,1.596166666667462,9,2,0.10646131200065433,1.9085714285725512,9,0.6,1.73,1.0866666666666667,0.3690528417449187,0.04,0.28,0.1411111111111111,0.08022537697705828,24,2.45,32.5,9.745000000000001,7.723500558008992,0.38,1.0,0.9279166666666667,0.14261468814733747
27,106,B밝기변화제동등,271.981,45.33,24,19,0.10640779379630239,1.4714999999996508,9,0,0.11405748690688505,1.2391111111105095,10,0.39,1.74,1.213,0.425390017121543,0.03,0.34,0.166,0.10297788327813136,23,0.58,22.46,9.810869565217391,6.795366678877252,0.02,1.0,0.941304347826087,0.20492358548817183
27,107,C점멸주파수변화제동등,296.617,49.436,24,18,0.11516339849349448,1.0908333333318296,10,0,0.12565266378794304,1.0233000000000174,14,0.35,1.91,1.2421428571428572,0.42900920864114456,0.1,0.31,0.18,0.06480740698407861,25,0.67,36.91,9.3032,8.591830286188541,0.02,1.0,0.8692,0.24714907781876644
27,108,D면적변화제동등,275.342,45.89,23,21,0.13952594893615025,0.8684999999968568,9,0,0.14032358441787374,1.3067777777776226,9,0.93,1.69,1.3599999999999999,0.2928736929121494,0.11,0.34,0.2,0.07280109889280519,22,0.46,23.22,10.108181818181817,6.755830382406307,0.02,1.0,0.894090909090909,0.22850776981494714
28,109,A기본제동등,300.166,50.028,22,20,0.11035251426666665,2.412499999994907,12,4,0.1724810870590564,1.9888571428569517,12,0.45,12.2,1.7808333333333333,3.3012186684571043,0.03,0.49,0.19833333333333333,0.1628068199003365,38,0.19,17.31,5.654473684210527,4.422809854922804,0.06,1.0,0.7481578947368421,0.23897139106344809
28,110,B밝기변화제동등,273.257,45.543,23,16,0.058177083672324936,1.3869999999993265,9,1,0.07232963780724845,1.937249999999949,12,0.04,1.69,0.7825,0.4660496462044282,0.01,0.23,0.09166666666666667,0.06422026490324081,36,0.55,13.35,5.496944444444444,3.3361310521059266,0.11,1.0,0.8488888888888889,0.15782047264946836
28,111,C점멸주파수변화제동등,286.798,47.8,22,18,0.04031637646351767,1.53650000000016,10,0,0.09686465269776669,1.6522999999986496,16,0.52,1.7,0.935,0.38867295592395756,0.01,0.63,0.14,0.15970806700560453,29,0.41,29.18,7.48551724137931,5.946316738841002,0.02,1.0,0.7989655172413793,0.1830367806048478
28,112,D면적변화제동등,298.57,49.762,23,20,0.07874079267063493,1.6665000000029977,10,1,0.06815873621105006,1.810111111111635,11,0.21,1.16,0.81,0.27582603212894896,0.01,0.22,0.09545454545454546,0.06517110346827594,38,0.65,20.17,5.671842105263158,3.6061043255607403,0.09,1.0,0.7957894736842105,0.16946069589662838
29,113,A기본제동등,236.147,39.358,25,13,0.3003021123292284,1.1079090909089162,8,0,0.3704635486548274,1.153124999999818,14,0.04,1.55,0.8471428571428572,0.456448304789332,0.01,0.64,0.43714285714285717,0.2201547906999343,51,0.04,9.98,3.2668627450980394,2.1904624992873796,0.01,1.0,0.8472549019607843,0.2590836037372689
29,114,B밝기변화제동등,235.113,39.185,21,18,0.29277916366271406,0.8460000000025806,7,0,0.35763965212251747,1.3968571428569183,8,0.23,1.86,1.17625,0.5663905139439699,0.09,0.64,0.465,0.19456912102680338,45,1.12,13.07,3.703333333333333,2.2946320758754255,0.44,1.0,0.9186666666666666,0.09850242267440569
29,115,C점멸주파수변화제동등,243.74,40.623,24,18,0.2576434692304676,2.3269999999999222,7,0,0.3506646270571216,1.3429999999997173,12,0.22,1.4,0.8583333333333334,0.3498267969707122,0.06,0.66,0.44416666666666665,0.16860164634876834,50,0.12,10.82,3.2362,1.9141715211142647,0.09,1.0,0.8778,0.17697330595433924
29,116,D면적변화제동등,253.147,42.191,22,17,0.3608131488820539,1.2785000000003492,9,0,0.38955248478525234,1.2426666666667896,11,0.39,1.63,1.2227272727272727,0.34395031353644406,0.34,0.56,0.5063636363636363,0.060542997493141563,43,0.17,11.28,4.169302325581396,2.439975990659429,0.03,1.0,0.8911627906976745,0.15375009566122586
30,117,A기본제동등,274.882,45.814,21,19,0.18061983194444448,1.55899999999383,10,0,0.17316846832089305,1.8789999999986322,12,0.36,1.29,0.7975,0.2948381682458115,0.1,0.49,0.2841666666666667,0.1368116378179292,21,1.47,32.35,10.663809523809524,8.134674840576283,0.19,1.0,0.9090476190476191,0.1900501187030611
30,118,B밝기변화제동등,313.733,52.289,23,19,0.11187494888160271,1.4035000000021682,10,1,0.11531751681367762,1.7588888888898913,14,0.15,1.38,0.6521428571428571,0.39209846823369354,0.04,0.37,0.16857142857142857,0.11134541839609835,18,2.3,31.92,13.807777777777778,8.338320860415593,0.38,1.0,0.8544444444444445,0.22091313763351642
30,119,C점멸주파수변화제동등,283.445,47.241,25,20,0.18098554894002777,1.3636000000013155,10,0,0.17981319434468607,1.6861000000004425,11,0.46,1.64,1.0963636363636364,0.4353452130728608,0.1,0.54,0.2927272727272727,0.13146032930819163,16,2.09,41.18,14.80125,11.189274551998444,0.33,1.0,0.949375,0.16750994995322915
30,120,D면적변화제동등,290.798,48.466,23,19,0.20789476648649605,1.1920000000027358,10,0,0.1500334390252617,1.690099999999802,15,0.14,2.64,0.7666666666666667,0.6064965747950233,0.02,0.57,0.22866666666666666,0.15783656405402693,19,0.12,44.76,12.617894736842105,11.273893431260348,0.01,1.0,0.9094736842105263,0.2326053807586891
